TID,ID
TID_SURVEY_COMPLETED_TEXT,Terima kasih telah mengisi survei ini! Masukan darimu sangat berarti untuk membantu kami membuat game jadi lebih baik.\n\n- Tim Hay Day
TID_DECO_JOCKEYS_CORNER,Peralatan joki
TID_DECO_STARTING_GATES,Gerbang pacuan kuda
TID_DECO_RACE_WINNER,Pemenang balapan
TID_DECO_SPECTATORS_STAND,Tribune
TID_DECO_HORSECARE_AREA,Area perawatan kuda
TID_DECO_HORSESHOE_FENCE,Semak ladam
TID_DECO_TEST,Dekorasi uji coba
TID_SILO_UPGRADE_FOR_FREE_TITLE,Tingkatkan Gratis
TID_SILO_UPGRADE_FOR_FREE_TEXT,Barang peningkatan milikmu tidak akan digunakan.
TID_CHOCOBUNNY,Kelinci cokelat
TID_CHOCOBUNNY_DESCRIPTION,Kudapan spesial untuk acara Paskah. Dapatkan lebih banyak dengan mengisi peti di Pesanan Perahu. Tukarkan dengan paket hadiah Tukang Pos!
TID_EASTER_EGG1,Telur Indigo
TID_EASTER_EGG2,Telur Ceri
TID_EASTER_EGG3,Telur Royale
TID_EASTER_EGG4,Telur Merak
TID_EASTER_EGG_DESCRIPTION,Buat di Pembuat Telur Cokelat. Produk ini berbatas waktu!
TID_EASTER_EGG_MAKER,Pembuat Telur Cokelat
TID_EASTER_EGG_MAKER_DESCRIPTION,Membuat telur dari cokelat
TID_TIME_CUT_DESCRIPTION,Kurangi waktu produksi sebanyak <TIME> dengan menonton iklan.
TID_VISIT_HAMBURGER_MENU_ADD_FRIEND,Tambah teman
TID_VISIT_HAMBURGER_MENU_ALREADY_FRIENDS,Sudah berteman
TID_VISIT_HAMBURGER_MENU_INVITE,Undang
TID_VISIT_HAMBURGER_MENU_INVITE_IN_SAME_NEIGHBORHOOD,Di lingkungan yang sama
TID_VISIT_HAMBURGER_MENU_INVITE_SENT,Undangan terkirim
TID_VISIT_HAMBURGER_MENU_REPORT_PICTURE,Laporkan profil
TID_REPORT_PROFILE_PICTURE_TITLE,Laporkan foto profil
TID_REPORT_PROFILE_PICTURE_TEXT,Yakin ingin melaporkan foto profil ini?
TID_REPORT_PROFILE_PICTURE_DONE,Foto profil dilaporkan!
TID_DECO_PARK_BENCH,Bangku taman
TID_DECO_PARK_FOUNTAIN,Air mancur taman
TID_DECO_PARK_PATH,Jalan taman
TID_REPUTATION_POINTS,Poin reputasi
TID_TIME_CUT_IS_ACTIVE,Pengurangan waktu kini aktif
TID_NEXT_IN,Berikutnya dalam:
TID_TIME_CUTS_LEFT,Sisa pengurangan waktu:
TID_ACTIVATE_TIME_CUT,Aktifkan
TID_FREE_FOREST_DESTRUCTION_TOOLTIP,"Singkirkan pohon, semak, dan batu secara gratis! Periode bersih-bersih gratis ini tersedia dalam waktu terbatas! Ayo cepat!"
TID_DECO_BIRD_WATCHTOWER,Menara burung
TID_DECO_YARD_SWING,Ayunan taman
TID_DECO_ROOT_CELLAR,Penyimpanan sayuran
TID_DECO_AWARDED_ROSES,Mawar berpagar
TID_DECO_TRELLIS_GARDEN,Taman terali
TID_DECO_GARDEN_FLOWERS,Bunga taman
TID_DECO_CLOTHES_DRYER,Jemuran
TID_DECO_FESTIVE_STAGE,Panggung festival
TID_DECO_RAILROAD_FENCE,Pagar rel kereta
TID_DECO_FLOWERSHOP_FENCE,Pagar toko bunga
TID_DECO_FLOWER_TILE,Ubin bunga
TID_DECO_SPRING_BENCH,Bangku musim semi
TID_DECO_DUCK_POND,Kolam bebek
TID_DECO_SNOWDROP,Butir salju
TID_DECO_TROPICAL_PAPERLANTERN,Lentera tropis kertas
TID_DECO_TROPICAL_FLAMINGO,Flamingo tropis
TID_DECO_TROPICAL_BENCH,Bangku tropis
TID_DECO_TROPICAL_STAND,Stan tropis
TID_DECO_TROPICAL_PICNIC,Piknik tropis
TID_DECO_TROPICAL_FENCE,Pagar tropis
TID_REENGAGEMENT_TAP_TO_CONTINUE,Ketuk untuk melanjutkan
TID_REENGAGEMENT_WELCOME_1,"Spada? Siapa, ya?"
TID_REENGAGEMENT_WELCOME_2,"Oh, kamu! Selamat datang kembali.\n\nAku yang mengurus pertanianmu selama kamu pergi. Lama tak bertemu!"
TID_REENGAGEMENT_WELCOME_3,Kamu mungkin baru kembali dari \qcuti bermain\q.\n\nBagaimana kalau aku menunjukkan beberapa hal agar kamu segera siap bertani kembali?
TID_REENGAGEMENT_ORDER_BOARD_TEXT,"Pertama, ada Papan Pesanan. Ambil pesanan yang ingin kamu penuhi lalu kirimkan untuk mendapatkan Koin dan XP. Truk di samping papan akan melakukan pengiriman."
TID_REENGAGEMENT_FARMPASS_TEXT,Ingin mengembangkan bisnismu? Kamu bisa menyelesaikan lebih banyak tugas (makin banyak hadiah tentu saja) dengan Tiket Pertanian di sini.
TID_REENGAGEMENT_THUMBS_UP,Satu hal lagi. Coba tengok barang-barang yang ada di pertanian untuk menemukan lebih banyak fitur. Jangan sungkan untuk melihat-lihat.
TID_REENGAGEMENT_REWARDS_TEXT,Ada sesuatu untuk membantumu mempercepat progres!
TID_REENGAGEMENT_REWARDS_BUTTON,Mantap!
TID_REENGAGEMENT_THANKS_BUTTON1,Keren!
TID_REENGAGEMENT_THANKS_BUTTON2,Bagus!
TID_REENGAGEMENT_THANKS_BUTTON3,"Terima kasih, Greg!"
TID_REENGAGEMENT_VISITORS_TEXT,Terus nantikan kehadiran Pengunjung Pertanian. Mereka akan memberikan penawaran yang sulit ditolak untuk <DAYS> hari ke depan.
TID_REENGAGEMENT_TOM_TEXT,Masih ingat dengan Tom? Dia sepertinya sedang mencarimu. Coba sapa dia.
TID_REENGAGEMENT_FOREST_TEXT,"Menebang pohon, menebas semak, dan menghilangkan batu dapat dilakukan gratis selama <DAYS> hari. Mudah saja."
TID_REENGAGEMENT_BARN_FULL,Ups! Lumbung sedang penuh! Tetapi jangan khawatir ...\nAku sudah menyiapkan peningkatan gratis untukmu. Selamat menikmati!
TID_REENGAGEMENT_SILO_FULL,Ups! Silo sedang penuh! Tetapi jangan khawatir ...\nAku sudah menyiapkan peningkatan gratis untukmu. Selamat menikmati!
TID_REENGAGEMENT_SILO_FULL_PRO_TIP,Kiat pro: Gunakan Toko Pinggir Jalan dan isi truk serta peti perahu untuk mengosongkan penyimpanan!
TID_SEASONAL_EASTER_REWARD_TITLE,Acara liburan Musim Semi telah berakhir!
TID_SEASONAL_EASTER_REWARD_TEXT,"Membuat Telur Paskah sangat seru, namun waktu sudah habis!\n\nSebagai penghibur, sisa Kelinci Cokelat akan dikonversi menjadi Koin."
TID_SEASONAL_EASTER_OBJECT_TEXT,"Selama acara ini berlangsung, kamu akan mendapatkan bangunan produksi spesial berbatas waktu untuk pertanianmu! Dengan Pembuat Telur Paskah, kamu bisa membuat hadiah untuk dikirimkan menggunakan perahu, eksklusif selama acara liburan.\n\nBangunan produksi ini akan disingkirkan dari pertanian setelah acara berakhir!"
TID_SEASONAL_EASTER_OBJECT_TITLE,Bangunan Produksi liburan Musim Semi!
TID_TIME_CUT_PERCENT_DESCRIPTION,Kurangi waktu produksi sebanyak <PERCENT>% dengan menonton iklan.
TID_BOOSTER_PACK_4,Paket Pelaju 4
TID_MUTED_FEATURE_DISABLED_MESSAGE,Kamu telah dibisukan. Kunjungi Bantuan dan Dukungan untuk informasi lebih lanjut.
TID_MUTED_POPUP_TITLE,Kamu telah dibisukan.
TID_MUTED_POPUP_BUTTON,Saya mengerti
TID_WARNING_POPUP_TITLE,Kamu telah diberi peringatan.
TID_WARNING_POPUP_BUTTON,Saya mengerti
TID_DAILY_REWARD,Hadiah Harian
TID_DECO_FLYING_GOAT,Kambing terbang
TID_DECO_HIT_OR_MISS,Target sasaran
TID_DECO_POPPING_BALLOONS,Balon meletus
TID_DECO_FITTING_ROOM,Cermin pas
TID_DECO_BUNNY_SURPRISE,Kejutan kelinci
TID_DECO_BUNNY_SPRINGER,Kelinci pegas
TID_DECO_CARVED_BUNNY,Kelinci berukir
TID_DECO_EGG_HUNT,Perburuan Telur Paskah
TID_DECO_BUNNY_BOUNCY,Trampolin kelinci
TID_DECO_CARNIVAL_LAMP,Tiang lampu karnaval
TID_DECO_CARNIVAL_BALLOON,Balon karnaval
TID_DECO_CARNIVAL_CANON,Meriam karnaval
TID_DECO_CARNIVAL_SURPRISE,Kejutan karnaval
TID_DECO_CARNIVAL_PUPPIES,Anak anjing karnaval
TID_DECO_CARNIVAL_TRACTOR,Traktor karnaval
TID_DECO_CARNIVAL_GATE,Gerbang karnaval
TID_DECO_CARNIVAL_CAROUSEL,Korsel karnaval
TID_DECO_CARNIVAL_JESTER,Badut karnaval
TID_DECO_CARNIVAL_BOAT,Perahu karnaval
TID_LOGIN_RESTRICTED_BY_LOCATION,Masuk tidak didukng di lokasi saat ini
TID_DECO_CRAB_STATUE,Patung kepiting
TID_DECO_PEARL_GUARDIANS,Penjaga mutiara
TID_DECO_CRAB_FLOATER,Pelampung kepiting
TID_DECO_SURFBOARDS,Papan selancar
TID_DECO_RATTAN_TABLE,Meja rotan
TID_DECO_BARREL_FENCE,Pagar tong
TID_HERON1,Kuntul agami
TID_HERON2,Kuntul triwarna
TID_HERON3,Kuntul malam kelabu
TID_HERON_DESCRIPTION,Beri makan untuk mendapatkan poin
TID_PRODUCT_OMELET_COLORFUL,Omelet warna-warni
TID_PRODUCT_OMELET_SPRING,Omelet sayur
TID_PRODUCT_OMELET_RICE,Omelet nasi
TID_PRODUCT_OMELET_CHEESE,Omelet keju
TID_PRODUCT_OMELET_POTATO,Omelet kentang
TID_OMELET_MAKER_PRODUCT_DESCRIPTION,Buat di dapur omelet
TID_OMELET_MAKER,Dapur omelet
TID_OMELET_MAKER_DESCRIPTION,Membuat hidangan omelet
TID_DECO_PUMPKIN_GNOME,Kurcaci labu
TID_DECO_APPLE_HARVESTING,Keranjang apel
TID_DECO_MUSHROOM_TABLE,Meja jamur
TID_DECO_AUTUMN_UMBRELLA,Payung musim gugur
TID_DECO_AUTUMN_LAUNGER,Kursi musim gugur
TID_DECO_AUTUMN_PAVILION,Paviliun musim gugur
TID_DECO_GRAVEL_GRAY,Jalan berkerikil abu-abu
TID_DECO_GRAVEL_WHITE,Jalan berkerikil putih
TID_DECO_GRAVEL_PASTEL,Jalan berkerikil pastel
TID_DECO_GRAVEL_BROWN,Jalan berkerikil perunggu
TID_DECO_GRAVEL_PATTERN,Jalan berkerikil hitam-putih
TID_LEAFYTREE_SMALL2,Pohon ungu kecil
TID_LEAFYTREE_SMALL3,Pohon merah kecil
TID_LEAFYTREE_SMALL4,Pohon oranye kecil
TID_LEAFYTREE_SMALL5,Pohon kuning kecil
TID_LEAFYTREE_SMALL6,Pohon terang kecil
TID_LEAFYTREE_SMALL7,Pohon gelap kecil
TID_LEAFYTREE_SMALL8,Pohon musim dingin kecil
TID_DECO_WINTER_TREE,Pohon musim dingin
TID_BIRTHDAY_TASK_NEXT_IN,Berikutnya dalam:
TID_BIRTHDAY_TASK_EXPIRED,Kedaluwarsa
TID_BIRTHDAY_TASK_CLAIM,Klaim
TID_BIRTHDAY_TASK_TAKE_TASK,Ambil
TID_BIRTHDAY_TASK_RENEW_TASK,Perbarui
TID_BIRTHDAY_TASK_ADD_ONE_TASK_TEXT,Kamu bisa menambahkan lebih banyak Tugas di antrean.
TID_BIRTHDAY_TASK_ADD_ONE_TASK_BUTTON,Tambahkan 1 Tugas
TID_BIRTHDAY_TASKS_LEFT,Antrean tugas
TID_BIRTHDAY_TASKS_LEFT_TODAY,Antrean tugas hari ini
TID_BIRTHDAY_TASKS_DONE_TITLE,Selesai
TID_BIRTHDAY_TASKS_DONE_TODAY_TITLE,Selesai hari ini
TID_BIRTHDAY_TASKS_REMAINING_TOOLTIP,Tugas untuk acara ini tersedia dalam jumlah terbatas!\n\nPertimbangkan dua kali sebelum membuang tugas karena kamu akan kehilangan poin di akhir jalan hadiah.
TID_BIRTHDAY_TASKS_REMAINING_TODAY_TOOLTIP,"Tugas gratis yang dapat diambil setiap hari berjumlah terbatas! Tugas baru akan hadir setiap <HOURS> jam.\n\nTugas tidak dapat ditumpuk, jadi kerjakan tugas sebanyak mungkin per hari untuk meraih poin maksimal."
TID_BIRTHDAY_REWARD_ALREADY_CLAIMED,Hadiah sudah diklaim
TID_BIRTHDAY_REWARD_NOT_ENOUGH_POINTS,Perlu poin lebih untuk membuka hadiah ini
TID_BIRTHDAY_EVENT_ENDS_IN,Acara berakhir dalam <TIME>
TID_BIRTHDAY_EVENT_TIME_TO_COLLECT_REWARDS,Waktu untuk mengumpulkan hadiah: <TIME>
TID_BIRTHDAY_DISCARD_TASK_POPUP_TITLE,Konfirmasi pembuangan tugas?
TID_BIRTHDAY_DISCARD_TASK_POPUP_NO,Batal
TID_BIRTHDAY_DISCARD_TASK_POPUP_YES,Buang
TID_BIRTHDAY_DISCARD_TASK_POPUP_DESCRIPTION,Yakin? Kamu akan kehilangan poin dan jatah tugas harian akan tetap berkurang.
TID_BIRTHDAY_TASK_NOTE,Hanya dapat mengambil satu tugas dalam satu waktu
TID_BIRTHDAY_TASK_ACTIVE,Tugas aktif
TID_BIRTHDAY_TASK_OTHER_ACTIVE,Kamu perlu menyelesaikan tugas saat ini sebelum mengambil yang baru
TID_BIRTHDAY_EVENT_TOOLTIP_POINTS,Poin
TID_BIRTHDAY_EVENT_TOOLTIP_POINTS_TO_NEXT_REWARD,ke hadiah berikutnya
TID_BIRTHDAY_EVENT_INFO_TITLE,Cara bermain
TID_BIRTHDAY_EVENT_INFO_STEP1,Ambil tugas dari papan
TID_BIRTHDAY_EVENT_INFO_STEP2,Selesaikan tugas dan klaim poin
TID_BIRTHDAY_EVENT_INFO_STEP3,Raih Hadiah dengan poin
TID_BIRTHDAY_EVENT_INFO_STEP4,Kumpulkan poin dan menangkan hadiah Papan Peringkat
TID_BIRTHDAY_EVENT_INFO_DESCRIPTION,"Tugas dapat dibuang, tetapi jumlah total Tugas yang ditawarkan terbatas."
TID_BIRTHDAY_EVENT_INFO_DAILY_DESCRIPTION,"Tugas dapat dibuang, tetapi jumlah total Tugas yang ditawarkan terbatas."
TID_BIRTHDAY_EVENT_INFO_DESCRIPTION_LEADERBOARD,"Meski dapat disingkirkan, perlu diingat bahwa Tugas tersedia dalam jumlah terbatas. Kompetisi Papan Peringkat akan berlanjut di akhir jalan hadiah. Yang penting: Jangan lupa untuk mengeklaim hadiahmu!"
TID_BIRTHDAY_EVENT_INFO_DAILY_DESCRIPTION_LEADERBOARD,"Meski dapat disingkirkan, namun perlu diingat bahwa Tugas harian tersedia dalam jumlah terbatas. Kompetisi Papan Peringkat akan berlanjut di akhir jalan hadiah. Yang penting: Jangan lupa untuk mengeklaim hadiahmu!"
TID_BIRTHDAY_EVENT_COMPLETE_TITLE,Selamat!
TID_BIRTHDAY_EVENT_COMPLETE_TITLE_BUT_LEADERBOARD_ACTIVE,Main lagi untuk hadiah Papan Peringkat
TID_BIRTHDAY_EVENT_ENDED_TITLE,Acara sudah berakhir
TID_BIRTHDAY_EVENT_ALL_DAILY_TASKS_DONE,Tugas baru tiba dalam:\n<TIME>
TID_BIRTHDAY_EVENT_REMEMBER_TO_CLAIM_YOUR_REWARDS,Jangan lupa untuk menengok Papan Peringkat di lain waktu
TID_BIRTHDAY_EVENT_FINAL_RANK_TEXT,Kamu telah mencapai peringkat <RANK>. Hadiahmu adalah:
TID_BIRTHDAY_EVENT_DISCARD_EXPIRED_TASK_FIRST_FLOATER_TEXT,Buang atau perbarui tugas kedaluwarsa terlebih dahulu
TID_PLACEHOLDER_PRODUCT,Placeholder - change asset once ready
TID_PLACEHOLDER_PRODUCT_DESCRIPTION,Placeholder - change asset once ready
TID_ADVANCE_SETTINGS_CHOOSE_YOUR_FARM_POPUP,Pilih tampilan munculan pertanian
TID_ADVANCE_SETTINGS_CHOOSE_YOUR_FARM_POPUP_HEADER,Pilihan akun lama
TID_CHOOSE_ACCOUNT_POPUP_DONT_SHOW_AGAIN,Jangan tampilkan lagi
TID_CHOOSE_ACCOUNT_POPUP_DONT_SHOW_AGAIN_DESCRIPTION,Jendela munculan bisa ditampilkan kembali melalui Setelan Lanjutan
TID_CUSTOMIZATION_BIRTHDAY2023,Karnaval ulang tahun
TID_TOOLTIP_LINK_GO_TO,Buka
TID_NH_FAMILY_FRIENDLY,Ramah Keluarga
TID_NH_FAMILY_FRIENDLY_DESCRIPTION,"Karena siapa saja dapat bergabung ke Lingkungan Ramah Keluarga, kami harus menerapkan perlindungan ekstra demi memastikan keamanan pemain berusia muda."
TID_DECO_LIFEGUARD,Kursi penjaga pantai
TID_DECO_SUN_LOUNGERS,Kursi pantai
TID_DECO_POOL_PARTY,Pesta kolam renang
TID_DECO_RUSTIC_PICNIC,Piknik pedesaan
TID_DECO_TALLEST_SUNFLOWER,Bunga matahari tinggi
TID_DECO_HOOPLA,Permainan karnaval
TID_DECO_APPLE_THROWING,Lempar apel
TID_DECO_BROWN_SUNFLOWER_PATH,Jalan bunga matahari cokelat
TID_DECO_MINT_SUNFLOWER_PATH,Jalan bunga matahari hijau
TID_DECO_SUNFLOWER_FENCE,Pagar bunga matahari
TID_MEERKAT_PUP1,Anak meerkat merah
TID_MEERKAT_PUP2,Anak meerkat cokelat
TID_DECO_SAVANNAH_CACTUS,Kaktus sabana
TID_DECO_DRY_GRASS,Rumput kering
TID_CROP_ASPARAGUS,Asparagus
TID_PRODUCTION_TIME_CUT_DONE_TOOLTIP_TEXT,Waktu produksi dikurangi:
TID_PRODUCTION_TIME_CUT_DONE_TOOLTIP_BUTTON,Bagus!
TID_DECO_CRAB_HIDEOUT,Sarang kepiting
TID_DECO_BEACH_CORALS,Koral pantai
TID_DECO_RATTAN_BENCH,Bangku rotan
TID_GENERIC_COLLECTION_TASK,Tugas Mengambil:\n<FRUIT> x<NUMBER>
TID_DECO_SURF_RENTAL_STAND,Stan sewa papan selancar
TID_DECO_WICKER_BENCH,Bangku rotan
TID_DECO_PUMPKIN_FENCE,Pagar labu
TID_DECO_WICKER_FENCE,Pagar rotan
TID_DECO_ROUND_STONE_PATH,Jalan batu bulat
TID_DECO_SURF_FLOWER_PIANO,Piano bunga tropis
TID_DECO_CALLUNA_PATCH,Petak calluna
TID_DECO_FLOWER_PIANO,Piano meriah
TID_PENGUIN_HOUSE,Sarang penguin
TID_PENGUIN_HOUSE_SHOP_DESCRIPTION,Menampung <CAPACITY> Penguin
TID_CROP_OATS,Oat
TID_DECO_FLOATED_WOOD,Kayu terapung
TID_DECO_SAND_PLANT,Tanaman pasir
TID_DECO_LAUNDRY_RACK,Jemuran baju
TID_DECO_INSECT_HOUSE,Hotel serangga
TID_DECO_KENNEL,Kandang
TID_DECO_MUSHROOM_BENCH,Bangku jamur
TID_DECO_AUTUMN_PATH,Jalan musim gugur
TID_DECO_LAUNDRY,Cucian
TID_DECO_RAZOR_GOLD_STATUE,Patung Razer emas
TID_DECO_DRAGON_FENCE,Pagar naga merah
TID_DECO_MOONCAKE_TABLE,Meja kue bulan
TID_DECO_MOONCAKE_STATUE,Patung kue bulan
TID_DECO_MOONCAKE_TILE,Petak kue bulan
TID_DECO_MOONCAKE_BUNNYBALLOON,Balon kue bulan
TID_DECO_FLYING_GNOME_WITCH,Patung kurcaci nenek sihir terbang
TID_DECO_GRANDMA_PLANT,Tanaman nenek
TID_DECO_VOODOO_SHRINE,Altar voodoo
TID_DECO_SKULLBIRD_SWING,Ayunan burung tengkorak
TID_DECO_SPIDER_DEN,Sarang laba-laba
TID_DECO_BONES_FENCE,Pagar tulang
TID_DECO_MAIBAUM,Pilar musim panas
TID_DECO_PRETZEL_PICNIC,Piknik pretzel
TID_DECO_OKTOBERFEST_TABLE,Meja oktoberfest
TID_DECO_BAVARIAN_PATH,Jalan bavaria
TID_DECO_MOON_AND_STARS,Bulan dan bintang
TID_DECO_BUNNY_ROCKET,Roket apa adanya
TID_DECO_STAR_GAZING,Teropong bintang
TID_DECO_ALIEN_VISITOR,Tamu asing
TID_LEADERBOARD_BOAT_ERROR_ADD_FRIENDS,Tidak ada teman di papan peringkat!
TID_DECO_SIZE,Ukuran: <WIDTH>x<HEIGHT>
TID_DECO_NEEDLECHICKEN,Ayam jarum
TID_DECO_TUBA_PIG,Babi pemain tuba
TID_DECO_ACCORDEON_PIG,Babi pemain akordeon
TID_DECO_DIRLDN_PIG,Babi dirndl
TID_DECO_SMALL_HORNOFPLENTY,Kornukopia kecil
TID_DECO_SETTLER_FEMALE,Patung kurcaci penduduk perempuan
TID_DECO_SETTLER_MALE,Patung kurcaci penduduk laki-laki
TID_DECO_THANKS_BOUQUE_S,Buket thanksgiving kecil
TID_DECO_THANKS_BOUQUE_M,Buket thanksgiving medium
TID_DECO_THANKS_TABLE,Meja thanksgiving
TID_DECO_MOONFISH_LANTERN,Lentera ikan opah
TID_DECO_MOONBUNNY_SHRINE,Altar kelinci bulan
TID_DECO_MOONLANTERN_CARRIER,Pembawa lentera bulan
TID_DECO_MOONBUNNY_STATUE,Patung kelinci bulan
TID_DECO_ASTRONOMER,Astronom
TID_DECO_TESTFLIGHT,Pilot percobaan
TID_DECO_SCIENCE_BOARD,Papan sains
TID_DECO_CHEESEMOON_PATH,Jalan bulan berlubang
TID_PORRIDGE_BAR,Kedai Bubur
TID_PORRIDGE_BAR_DESCRIPTION,Membuat berbagai bubur
TID_PORRIDGE_BAR_PRODUCT_DESCRIPTION,Dibuat di Kedai Bubur
TID_PRODUCT_PORRIDGE_APPLE,Bubur apel
TID_PRODUCT_PORRIDGE_SWEET,Bubur manis
TID_PRODUCT_PORRIDGE_FRESH,Bubur segar
TID_DECO_SPIDER_FENCE,Pagar laba-laba
TID_PRODUCT_COCONUTBARS,Snack bar kelapa nanas
TID_PRODUCT_RICHSOAP,Sabun mewah
TID_PENGUIN1,Penguin biru
TID_PENGUIN2,Penguin abu-abu
TID_DERBY_TASK_HARVEST_CABBAGE_DESCRIPTION,Panen <NUMBER> Ladang Kol
TID_DERBY_TASK_HARVEST_CLAY_DESCRIPTION,Panen <NUMBER> Ladang Tanah Liat
TID_DERBY_TASK_HARVEST_CHICKPEA_DESCRIPTION,Panen <NUMBER> Ladang Kacang Arab
TID_DERBY_TASK_HARVEST_PASSIONFRUIT_DESCRIPTION,Panen <NUMBER> Ladang Markisa
TID_DERBY_TASK_HARVEST_ASPARAGUS_DESCRIPTION,Panen <NUMBER> Ladang Asparagus
TID_DERBY_TASK_HARVEST_OATS_DESCRIPTION,Panen <NUMBER> Ladang Oat
TID_EVENT_LEADERBOARD_JOIN_DESCRIPTION,Kumpulkan dan klaim <POINTS> poin untuk bergabung ke Papan Peringkat serta berkompetisilah untuk meraih hadiah keren!
TID_EVENT_LEADERBOARD_HEADER,Papan Peringkat
TID_EVENT_LEADERBOARD_INFO_HEADER,Info Papan Peringkat
TID_EVENT_LEADERBOARD_INFO_TEXT,Selamat datang di Papan Peringkat!
TID_EVENT_LEADERBOARD_INFO_TEXT_1,"Di Papan Peringkat, kamu bisa mendapatkan hadiah ekstra seperti mata uang, pelaju item, dan dekorasi musiman. Kumpulkan poin acara dengan menyelesaikan dan mengeklaim tugas. Papan Peringkat dan hadiah akan direset di setiap acara! Jadi tunggu apa lagi?!"
TID_EVENT_LEADERBOARD_INFO_TEXT_2,Kamu akan berkompetisi dengan sejumlah pemain dari seluruh dunia yang dipilih berdasarkan level pertanian. Kompetisi ini dijamin adil dan bersahabat.
TID_EVENT_LEADERBOARD_INFO_TEXT_3,Keseruan berlanjut di akhir jalan hadiah. Papan Peringkat kompetisi akan aktif hingga seluruh acara. Jangan lupa untuk terus mengumpulkan poin acara!
TID_SUPER_BOOSTER_FASTER_PRODUCTION,Pelaju Super
TID_SUPER_BOOSTER_DESCRIPTION_FASTER_PRODUCTION,<PARAM1> menghasilkan item dengan kecepatan <MULTIPLIER>x lipat selama <TIME> jam berikutnya
TID_SUPER_BOOSTER_PERCENTAGE_FASTER,<PARAM>x
TID_OFFER_SUPER_BOOSTER_BAKERY,- <AMOUNT>x <NAME>: Pelaju Super Toko Roti (<STARS> Bintang)
TID_OFFER_SUPER_BOOSTER_ANIMAL_FEED,- <AMOUNT>x <NAME>: Pelaju Super Pabrik Pakan (<STARS> Bintang)
TID_OFFER_SUPER_BOOSTER_DAIRY,- <AMOUNT>x <NAME>: Pelaju Super Pengolahan Susu (<STARS> Bintang)
TID_OFFER_SUPER_BOOSTER_SUGAR_MILL,- <AMOUNT>x <NAME>: Pelaju Super Pabrik Gula (<STARS> Bintang)
TID_OFFER_SUPER_BOOSTER_LOOM,- <AMOUNT>x <NAME>: Pelaju Super Mesin Tenun (<STARS> Bintang)
TID_OFFER_SUPER_BOOSTER_SMELTER,- <AMOUNT>x <NAME>: Pelaju Super Peleburan (<STARS> Bintang)
TID_STORED_BOOSTER_COUNT_ONE,Kamu punya satu pelaju untuk jenis ini
TID_STORED_BOOSTER_COUNT,Kamu memiliki <AMOUNT> pelaju untuk jenis ini
TID_BOOSTER_FILTER_NEWEST,Terbaru
TID_BOOSTER_FILTER_STARS,Bintang
TID_BOOSTER_FILTER_FARM,Pertanian
TID_BOOSTER_FILTER_FISHING,Memancing
TID_BOOSTER_FILTER_TOWN,Kota
TID_BOOSTER_FILTER_PROGRESS,Progres
TID_BOOSTER_FILTER_PURCHASED,Pembelian
TID_BOOSTER_FILTER_HEADER,Urut berdasarkan
TID_FARM_PASS_PERK_EXTRA_SILO_CAPACITY,Kapasitas Silo ekstra
TID_FARM_PASS_PERK_EXTRA_WAREHOUSE_CAPACITY,Kapasitas Lumbung ekstra
TID_FARM_PASS_PERK_EXTRA_SILO_CAPACITY_DESC,Kamu bisa mendapatkan <AMOUNT> kapasitas ekstra di Silo. Aktif hingga Musim Tiket Pertanian berakhir.
TID_FARM_PASS_PERK_EXTRA_WAREHOUSE_CAPACITY_DESC,Kamu bisa mendapatkan <AMOUNT> kapasitas ekstra di Lumbung. Aktif hingga Musim Tiket Pertanian berakhir.
TID_SILO_FARM_PASS_EXTRA_CAPACITY_NO_PASS,Dapatkan lebih banyak penyimpanan dari Tiket Pertanian
TID_SILO_FARM_PASS_EXTRA_CAPACITY_ACTIVE,Penyimpanan ditingkatkan dari <OLD> ke <NEW>
TID_SILO_FARM_PASS_EXTRA_CAPACITY_NOT_ACTIVE,<POINTS> poin lagi untuk membuka penyimpanan lebih besar
TID_SILO_FARM_PASS_EXTRA_CAPACITY_LOW_LEVEL,Buka Tiket Pertanian di level <LEVEL> untuk mengakses penyimpanan lebih besar
TID_SILO_FARM_PASS_EXTRA_CAPACITY_CLAIM,Klaim lebih banyak penyimpanan dari Tiket Pertanian
TID_SUPER_BOOSTER_FASTER_SPEED,KECEPATAN
TID_SHOP_ONE_SUPER_BOOSTER,Pelaju Super!
TID_SHOP_MULTIPLE_SUPER_BOOSTERS,Pelaju Super!
TID_TASK_EVENT_NOTIFICATION_RANK_UP,Kamu telah naik <NUMBER> peringkat
TID_TASK_EVENT_NOTIFICATION_RANK_UP_ONE_PLACE,Kamu naik 1 peringkat
TID_TASK_EVENT_NOTIFICATION_TIER_DOWN,Kamu turun dari <NUMBER> besar
TID_TASK_EVENT_NOTIFICATION_ENTERED_LEADERBOARD,Kamu berhasil masuk ke Papan Peringkat
TID_GIFT_BOX1_23,Hadiah bulat
TID_GIFT_BOX2_23,Hadiah merah
TID_GIFT_BOX3_23,Hadiah kuning
TID_GIFT_BOX4_23,Hadiah kereta
TID_EVENT_LEADERBOARD_INFO_TEXT_PART1,"Di Papan Peringkat, kamu bisa mendapatkan hadiah ekstra seperti mata uang, Pelaju, dan dekorasi musiman. Kumpulkan Poin Acara dengan menyelesaikan tugas dan mengeklaim poin. Papan Peringkat dan hadiah akan direset di setiap Acara! Jadi tunggu apa lagi?!"
